id,url,title,duration,timestamp,tabs,thumbnail
_FpEX9AmViI,https://www.youtube.com/watch?v=_FpEX9AmViI,Los Electricos del Autoshow L.A!,1670.0,,videos,https://i.ytimg.com/vi/_FpEX9AmViI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAbeIBYWaUiv1EBKvhjZX6x8oKTSw
F7BHrsFHJzI,https://www.youtube.com/watch?v=F7BHrsFHJzI,Lo Mejor del L.A Autoshow 2019!,1293.0,,videos,https://i.ytimg.com/vi/F7BHrsFHJzI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBhBAyzMiHmMtO4n4D5zi2RCi9nYA
BtSqqAjLFmA,https://www.youtube.com/watch?v=BtSqqAjLFmA,La Demanda de General Motors,658.0,,videos,https://i.ytimg.com/vi/BtSqqAjLFmA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBSsTvrczA17qked0xkVRIsATRrXA
ozWvULimvzk,https://www.youtube.com/watch?v=ozWvULimvzk,Aclarando sobre la Cybertruck,1322.0,,videos,https://i.ytimg.com/vi/ozWvULimvzk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDyZLyTfbZGGtlmM7Kca0YZCQOCLg
tMxpf4VScWU,https://www.youtube.com/watch?v=tMxpf4VScWU,La Cybertruck de Tesla / Chingona o Basura?,1020.0,,videos,https://i.ytimg.com/vi/tMxpf4VScWU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDJL_ZZCSeww5EeRT0iTTdyB3YGIQ
4wvOPZi57Hg,https://www.youtube.com/watch?v=4wvOPZi57Hg,Como Elegir el Tamaño de Llanta?,1681.0,,videos,https://i.ytimg.com/vi/4wvOPZi57Hg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB-v9Ecp7RQDaUvLhG_v9anwuFZCQ
BMmS0Pe5GDM,https://www.youtube.com/watch?v=BMmS0Pe5GDM,Hablando del Yaris R,971.0,,videos,https://i.ytimg.com/vi/BMmS0Pe5GDM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAWsvNG9iAL7chYfslQLhGnE28fEQ
bI6e_GTvBXs,https://www.youtube.com/watch?v=bI6e_GTvBXs,La Historia Chrysler / Parte Final,1220.0,,videos,https://i.ytimg.com/vi/bI6e_GTvBXs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDJeyW-GI-bbc6f3aOpfAmiGo_pgQ
RuWADg5dW0k,https://www.youtube.com/watch?v=RuWADg5dW0k,La Importancia de Asegurar,1229.0,,videos,https://i.ytimg.com/vi/RuWADg5dW0k/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD3HbsdBCTu_xx-TT6Zjr_HBW-ZMQ
PqF2yfi_WW8,https://www.youtube.com/watch?v=PqF2yfi_WW8,Mas Información del Crédito Automotriz,1281.0,,videos,https://i.ytimg.com/vi/PqF2yfi_WW8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB4-HbgZ6xRJVu7gj24fqsnBTEcOA
o-BsCHb0gf0,https://www.youtube.com/watch?v=o-BsCHb0gf0,Conviene Mas Arrendamientos o Crédito?,1579.0,,videos,https://i.ytimg.com/vi/o-BsCHb0gf0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBmVLxYXjA4dcBA5c1yldvP7MncoQ
Dn5FtnP4Xiw,https://www.youtube.com/watch?v=Dn5FtnP4Xiw,El Auto Mas Seguro de México? Versa 2020,1267.0,,videos,https://i.ytimg.com/vi/Dn5FtnP4Xiw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAV_7XXY_cDX-2pbbacDjiUXz-dUw
ehQdDnAC7qI,https://www.youtube.com/watch?v=ehQdDnAC7qI,Kei Cars en Mexico?,1444.0,,videos,https://i.ytimg.com/vi/ehQdDnAC7qI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCISh5uDhWY3Gvl3w4bLt5XEjbLFg
z1c-idGBprQ,https://www.youtube.com/watch?v=z1c-idGBprQ,Como una Mujer elige su Auto?,1104.0,,videos,https://i.ytimg.com/vi/z1c-idGBprQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCAf-lwP6o-TmmtIiXaIU5NOZKhXw
QtJkehCaAgE,https://www.youtube.com/watch?v=QtJkehCaAgE,Formula 1 En México! 2019,1059.0,,videos,https://i.ytimg.com/vi/QtJkehCaAgE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBmU4VkKsFt8bxetyJjD3ge2ArMUQ
ralOgINYdwM,https://www.youtube.com/watch?v=ralOgINYdwM,¿Me lo Compro o No me lo Compro? Renault,1387.0,,videos,https://i.ytimg.com/vi/ralOgINYdwM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBm2OfvYJAx0XTrPHkS9J9I-3xjvw
7-eReoDafAQ,https://www.youtube.com/watch?v=7-eReoDafAQ,Samira Rached en Tixuz!,1157.0,,videos,https://i.ytimg.com/vi/7-eReoDafAQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC9239g6ut_Jqn_bLD8gRh6zzhdNg
1ITYGbByFkk,https://www.youtube.com/watch?v=1ITYGbByFkk,Historia de Ford / Parte Final,1343.0,,videos,https://i.ytimg.com/vi/1ITYGbByFkk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAWev2Cetsff7dTc1Psy58ddW80yA
Uo1SXUBLCgo,https://www.youtube.com/watch?v=Uo1SXUBLCgo,Historia de Ford / Parte # 2,2146.0,,videos,https://i.ytimg.com/vi/Uo1SXUBLCgo/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAAiyYCuH7bzVIdnyJh9THrJt8AHA
J5Q8WdZSLAQ,https://www.youtube.com/watch?v=J5Q8WdZSLAQ,Historia de Ford / Parte #1,1576.0,,videos,https://i.ytimg.com/vi/J5Q8WdZSLAQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBh7zjDRiokp8nxSqSBIyeh1UUbcw
vnkEsw0unKQ,https://www.youtube.com/watch?v=vnkEsw0unKQ,La Verdad de la Depreciación,1365.0,,videos,https://i.ytimg.com/vi/vnkEsw0unKQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBbV9S9BAy2V9XYUOQKo_qkS405eg
En65plGjew4,https://www.youtube.com/watch?v=En65plGjew4,Los Peligros de las Nuevas Tecnologias,1146.0,,videos,https://i.ytimg.com/vi/En65plGjew4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBD5oaBlJEV7-0fYYjS4ydMJDZZfQ
fShVnmKAlfc,https://www.youtube.com/watch?v=fShVnmKAlfc,Corrupción Automotriz,857.0,,videos,https://i.ytimg.com/vi/fShVnmKAlfc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB1ekn2gEr7G2iFwaQuQ7yu63lr3w
RsV0Ga1Ai1c,https://www.youtube.com/watch?v=RsV0Ga1Ai1c,¿Me lo Compro o No me lo Compro? SEAT,1117.0,,videos,https://i.ytimg.com/vi/RsV0Ga1Ai1c/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDTt5fv8Cb6evYE2rqRFcyEAhVUeA
PTSsPkd6rsI,https://www.youtube.com/watch?v=PTSsPkd6rsI,La Huelga en General Motors,830.0,,videos,https://i.ytimg.com/vi/PTSsPkd6rsI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLACCVdPGd1OFg-sB_eG14IvMFgk6w
N2yCcjbqsMQ,https://www.youtube.com/watch?v=N2yCcjbqsMQ,La Verdad de los Electricos,905.0,,videos,https://i.ytimg.com/vi/N2yCcjbqsMQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDXqy82_orWMfBIQNgD5gnnooaPYQ
91goBMdURhw,https://www.youtube.com/watch?v=91goBMdURhw,Historia de Chevrolet / Parte # 1,1246.0,,videos,https://i.ytimg.com/vi/91goBMdURhw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCj4REQGRyy6lpovt6aLlwcl4NDrw
lF_uCRB4uzw,https://www.youtube.com/watch?v=lF_uCRB4uzw,Cosas que nunca cambian de los Autos Parte #2,1252.0,,videos,https://i.ytimg.com/vi/lF_uCRB4uzw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBcU5pg6otn2XJ9M1_petYgxqO0zw
5nYleBSpOvs,https://www.youtube.com/watch?v=5nYleBSpOvs,El Mejor Auto para Millenials?,1193.0,,videos,https://i.ytimg.com/vi/5nYleBSpOvs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDZm5eNm0-DHrsgmQUg_vpVmt1Gow
v9o3JGyw4EQ,https://www.youtube.com/watch?v=v9o3JGyw4EQ,Mitos de las Modificaciones,1710.0,,videos,https://i.ytimg.com/vi/v9o3JGyw4EQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDuvrJm-HY4eYz_Md5vgMYdVJK_Wg
UG-ZeoqL7e0,https://www.youtube.com/watch?v=UG-ZeoqL7e0,Historia del Mercury Cougar,1674.0,,videos,https://i.ytimg.com/vi/UG-ZeoqL7e0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBcLBVG-nnJ47NJPsy40YJKWydErw
dQpgR2isaPI,https://www.youtube.com/watch?v=dQpgR2isaPI,La Historia Chrysler / Parte #1,1117.0,,videos,https://i.ytimg.com/vi/dQpgR2isaPI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA7IGgWFTc9aD0xipraLMtPUOHGsg
xsd8w7Vk05Y,https://www.youtube.com/watch?v=xsd8w7Vk05Y,Cosas que no cambian de los Autos,1482.0,,videos,https://i.ytimg.com/vi/xsd8w7Vk05Y/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBdQEE9yCEwb65XNPhWvTbPVHVexg
vek_ABOUfxQ,https://www.youtube.com/watch?v=vek_ABOUfxQ,La Evolución del Auto de la Mujer,1748.0,,videos,https://i.ytimg.com/vi/vek_ABOUfxQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLASOw4zhi37AQNNRVmgGGru6n5JwA
90tTYq1jZ9c,https://www.youtube.com/watch?v=90tTYq1jZ9c,Las Mujeres del Mundo Automotriz,1469.0,,videos,https://i.ytimg.com/vi/90tTYq1jZ9c/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD1REHkFCklXMCXV2KXlCzKInwMaw
Hvrv-B37NF8,https://www.youtube.com/watch?v=Hvrv-B37NF8,FInlandia tiene un volvo en la cabeza,283.0,,videos,https://i.ytimg.com/vi/Hvrv-B37NF8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDjbCt3b6M1_W0l6Y1L2_WjiQG0FQ
yW04bKnuCRI,https://www.youtube.com/watch?v=yW04bKnuCRI,Rusia tiene mas marcas de autos que Mexico,275.0,,videos,https://i.ytimg.com/vi/yW04bKnuCRI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDSEDYKd0wWsDbCJrQXmZQ-Rgv_5A
CkCRif_pB4k,https://www.youtube.com/watch?v=CkCRif_pB4k,No hay electricos en Dinamarca,281.0,,videos,https://i.ytimg.com/vi/CkCRif_pB4k/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCxbT3qgHI19O9qphbC1Xfqz7X9pQ
7erRS-2_VGg,https://www.youtube.com/watch?v=7erRS-2_VGg,Historia del Ford Thunderbird,1299.0,,videos,https://i.ytimg.com/vi/7erRS-2_VGg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDvgCQRL3pF3PW_Vca32-12r9K-Ew
-AENSu_hRmk,https://www.youtube.com/watch?v=-AENSu_hRmk,Que Crédito Automotriz es Mejor?,1569.0,,videos,https://i.ytimg.com/vi/-AENSu_hRmk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA-8nl18AB1CRa_zcSssbx8oyP7lg
ZuB_noEc9as,https://www.youtube.com/watch?v=ZuB_noEc9as,J.D. Power Tiene otra Informacion,1148.0,,videos,https://i.ytimg.com/vi/ZuB_noEc9as/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA3372GG3E2A-SrHJL3NvADGDThfA
jovSBn986aM,https://www.youtube.com/watch?v=jovSBn986aM,El Futuro Lejano de los Autos Electricos,1301.0,,videos,https://i.ytimg.com/vi/jovSBn986aM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCGwTJnuj8t43ngqq72vo9EuYbq0A
Dx-g5NBnDIo,https://www.youtube.com/watch?v=Dx-g5NBnDIo,El Problema de Las Ciclovías,980.0,,videos,https://i.ytimg.com/vi/Dx-g5NBnDIo/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBIFlTnGw49O8Mhw8X_WLLivZ84rQ
sWPT4xm6B_w,https://www.youtube.com/watch?v=sWPT4xm6B_w,El Estudio de J.D. Power,987.0,,videos,https://i.ytimg.com/vi/sWPT4xm6B_w/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAp9N65ujGgfksmc7FOhksLOlB5zw
opjezt4dYnk,https://www.youtube.com/watch?v=opjezt4dYnk,¿Porque no hay nuevas Marcas Premium?,820.0,,videos,https://i.ytimg.com/vi/opjezt4dYnk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBtqR51_kTI6IaugiYPwq2gn5UOFg
q0vP2pU3rrs,https://www.youtube.com/watch?v=q0vP2pU3rrs,Autocast Cultura Vial,1347.0,,videos,https://i.ytimg.com/vi/q0vP2pU3rrs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBD_-QzweR8jPudKT2aBZ0XDEOsyQ
TnEJ5CM9Vgk,https://www.youtube.com/watch?v=TnEJ5CM9Vgk,Historia de Jeep!,1051.0,,videos,https://i.ytimg.com/vi/TnEJ5CM9Vgk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBM8RbHro0BESpYfR9_WiJADH-TpQ
0sQpEdBX0Aw,https://www.youtube.com/watch?v=0sQpEdBX0Aw,El Mejor Auto de 300$ a 350$ Mil / Parte Final,1621.0,,videos,https://i.ytimg.com/vi/0sQpEdBX0Aw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCcxoCHHowsIr4aJR6PP4T693CvmQ
GHHHlfw0WhI,https://www.youtube.com/watch?v=GHHHlfw0WhI,El Mejor Auto de 300$ a 350$ Mil / Parte 3,1444.0,,videos,https://i.ytimg.com/vi/GHHHlfw0WhI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBfWGx4XmIlhH9uw1k7UbRg_EaiqQ
U_FTTW6ZcB4,https://www.youtube.com/watch?v=U_FTTW6ZcB4,El Mejor Auto de 300$ a 350$ Mil / Parte 2,1213.0,,videos,https://i.ytimg.com/vi/U_FTTW6ZcB4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD6Uw3zca_wVWSUmTJZ5XZTPHirNQ
oS6_9cmqq2U,https://www.youtube.com/watch?v=oS6_9cmqq2U,El Mejor Auto de 300$ a 350$ Mil / Parte 1,1444.0,,videos,https://i.ytimg.com/vi/oS6_9cmqq2U/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLATxMqe121yl33YKQzKHqRojLgxFg
lINHDw-tlTU,https://www.youtube.com/watch?v=lINHDw-tlTU,Hablemos del Choque en Guadalajara,1419.0,,videos,https://i.ytimg.com/vi/lINHDw-tlTU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDJhRIcnH8HY4Hj_cWHNuHXyrMeOg
3V7flEkZaFE,https://www.youtube.com/watch?v=3V7flEkZaFE,¿Me lo Compro o No me lo Compro? RAM,894.0,,videos,https://i.ytimg.com/vi/3V7flEkZaFE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAlHNWgPxxh13j9KuCrOiDz5G1lbQ
geiBrmC2ENI,https://www.youtube.com/watch?v=geiBrmC2ENI,Un Auto de Agua?,645.0,,videos,https://i.ytimg.com/vi/geiBrmC2ENI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBSqqvsY1vaGv1KPbxUAruaIsR2ag
bqd6UwqiQxQ,https://www.youtube.com/watch?v=bqd6UwqiQxQ,El Mejor Auto por 200 a 250 Mil $ / Parte # 3,1030.0,,videos,https://i.ytimg.com/vi/bqd6UwqiQxQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAy3RSY9EWcNgZk14JSb3fjDBrexQ
CHUmOgjxyl0,https://www.youtube.com/watch?v=CHUmOgjxyl0,El Mejor Auto por 200 a 250 Mil $ / Parte # 2,1242.0,,videos,https://i.ytimg.com/vi/CHUmOgjxyl0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDXv8R6as7LX_k16nL1Ip3ifInnIA
_zK3a_fYZ3Y,https://www.youtube.com/watch?v=_zK3a_fYZ3Y,El Mejor Auto Por 200 a 250 Mil! / Parte # 1,1273.0,,videos,https://i.ytimg.com/vi/_zK3a_fYZ3Y/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDxZh7WYl2sG6ZWHs0YdTGYfDNDQg
FWYmVpcokhc,https://www.youtube.com/watch?v=FWYmVpcokhc,Aclarando Sobre La Barra,1805.0,,videos,https://i.ytimg.com/vi/FWYmVpcokhc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBXJuQWCdQcK1MwBa9Eh0QvCHqzaw
8I-6yZbm23A,https://www.youtube.com/watch?v=8I-6yZbm23A,¿Me lo Compro o No me lo Compro? Porsche,604.0,,videos,https://i.ytimg.com/vi/8I-6yZbm23A/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCpmdQZC_39B6UTOBnS4wX3RCCEmQ
ySajJIzCXmI,https://www.youtube.com/watch?v=ySajJIzCXmI,Historia de las Pick Ups,1706.0,,videos,https://i.ytimg.com/vi/ySajJIzCXmI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB_KIwbee0uQogxKiFzhW0anvHaIg
31LNehhH4Ok,https://www.youtube.com/watch?v=31LNehhH4Ok,Cuidado con los Vendedores de Autos,1871.0,,videos,https://i.ytimg.com/vi/31LNehhH4Ok/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB2FknXp0Dir0ZNnAsqnbm1iuORtA
VLbKw-zrQJs,https://www.youtube.com/watch?v=VLbKw-zrQJs,¿Me lo Compro o No me lo Compro? Peugeot,689.0,,videos,https://i.ytimg.com/vi/VLbKw-zrQJs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCRewfB7pS1ZpZ4zLB5L1PGxR2A6w
1JbAMt9M0Yk,https://www.youtube.com/watch?v=1JbAMt9M0Yk,El Mejor Auto Por Menos De 200 Mil,2524.0,,videos,https://i.ytimg.com/vi/1JbAMt9M0Yk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCTO5-s8UmR0EmerQ_f8ueoYbV23A
fPG6btqOqQY,https://www.youtube.com/watch?v=fPG6btqOqQY,La Famosa Barra del Mazda 2,1528.0,,videos,https://i.ytimg.com/vi/fPG6btqOqQY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB5YDwQdfW0CSzgvgFEy7EU6X698w
gdmn7j59ZaM,https://www.youtube.com/watch?v=gdmn7j59ZaM,Mentiras de los Motores,1250.0,,videos,https://i.ytimg.com/vi/gdmn7j59ZaM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDlN_Vf_FUbP6cL-8w94X2ljlKPIQ
1zzT8ZjoIhs,https://www.youtube.com/watch?v=1zzT8ZjoIhs,Enfermos por los autos......,1417.0,,videos,https://i.ytimg.com/vi/1zzT8ZjoIhs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDicpnphh9FiIWmyMhwIBXQETqorA
fUc_xGNh2Yc,https://www.youtube.com/watch?v=fUc_xGNh2Yc,Pinch.... calor,1105.0,,videos,https://i.ytimg.com/vi/fUc_xGNh2Yc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCDt2iBKaVoWZtecNg9UmWtl7LTCg
Q43xrAEROlg,https://www.youtube.com/watch?v=Q43xrAEROlg,Historia De Cadillac,1315.0,,videos,https://i.ytimg.com/vi/Q43xrAEROlg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDGL7CXi1tgHQxrGo_EiLQurM5igQ
EgbnBWlD1YQ,https://www.youtube.com/watch?v=EgbnBWlD1YQ,Autos para Millenials?,1002.0,,videos,https://i.ytimg.com/vi/EgbnBWlD1YQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC17QDHPFgPNjWRmyXjmf-0tANF0Q
jXOzYyRE8-w,https://www.youtube.com/watch?v=jXOzYyRE8-w,¿Me lo Compro o No me lo Compro? Nissan,1552.0,,videos,https://i.ytimg.com/vi/jXOzYyRE8-w/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCwrLc8T_KQZXQmy9qVW1K2YnDRYA
UucmiYLGrqk,https://www.youtube.com/watch?v=UucmiYLGrqk,Peugeot ¿Me lo Compro o No me lo Compro?,756.0,,videos,https://i.ytimg.com/vi/UucmiYLGrqk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDSpguoBfJm8DPlTsiGbYEJ_lJTig
tJUCyYTnmRY,https://www.youtube.com/watch?v=tJUCyYTnmRY,Antiguos Vs Nuevos,1517.0,,videos,https://i.ytimg.com/vi/tJUCyYTnmRY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDBasMnFWlkMUIejR6tFwE3YrkHoA
oPm5Ch2zHdM,https://www.youtube.com/watch?v=oPm5Ch2zHdM,Mitsubishi Me lo Compro o No me lo Compro?,1037.0,,videos,https://i.ytimg.com/vi/oPm5Ch2zHdM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBPdM__fXWWDVR4K1b-N0a9ZIHGow
7zLytxGJ0C4,https://www.youtube.com/watch?v=7zLytxGJ0C4,Nissan Altima 2019,900.0,,videos,https://i.ytimg.com/vi/7zLytxGJ0C4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBKmDXpxtQWxyOVg54_oOwLV-EcRQ
ZXUd8rCOMEg,https://www.youtube.com/watch?v=ZXUd8rCOMEg,Mini ¿Me lo Compro o No me lo Compro?,878.0,,videos,https://i.ytimg.com/vi/ZXUd8rCOMEg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAgEQPjC8Wd5rr-Mj8QphCgG4V0tw
